"X","person_id","offer_id","spent_amount","reward_paid","time","gender","age","became_member_on","income","profile_number","cluster"
259,"056b230b94304920a5c289974acaeb0c",NA,3.28,NA,180,NA,118,20170829,NA,11171,2
260,"056b230b94304920a5c289974acaeb0c",NA,0.48,NA,336,NA,118,20170829,NA,11171,2
261,"056b230b94304920a5c289974acaeb0c",NA,4.81,NA,342,NA,118,20170829,NA,11171,2
262,"056b230b94304920a5c289974acaeb0c",NA,1.69,NA,384,NA,118,20170829,NA,11171,2
263,"056b230b94304920a5c289974acaeb0c",NA,0.55,NA,432,NA,118,20170829,NA,11171,2
264,"056b230b94304920a5c289974acaeb0c",NA,3.52,NA,492,NA,118,20170829,NA,11171,2
265,"056b230b94304920a5c289974acaeb0c",NA,1.67,NA,510,NA,118,20170829,NA,11171,2
266,"056b230b94304920a5c289974acaeb0c",NA,1.34,NA,564,NA,118,20170829,NA,11171,2
267,"05746077fd824d72899e035cf893ce0e",NA,1.38,NA,78,NA,118,20160605,NA,16560,1
268,"05746077fd824d72899e035cf893ce0e",NA,6.42,NA,372,NA,118,20160605,NA,16560,1
269,"05746077fd824d72899e035cf893ce0e",NA,0.34,NA,426,NA,118,20160605,NA,16560,1
270,"05746077fd824d72899e035cf893ce0e",NA,5.85,NA,468,NA,118,20160605,NA,16560,1
271,"05746077fd824d72899e035cf893ce0e",NA,0.1,NA,576,NA,118,20160605,NA,16560,1
272,"05746077fd824d72899e035cf893ce0e",NA,3.37,NA,684,NA,118,20160605,NA,16560,1
273,"058815f9957648d5ade6e9f8643e5e0a",NA,1.54,NA,102,NA,118,20180714,NA,9384,2
274,"058815f9957648d5ade6e9f8643e5e0a",NA,0.39,NA,288,NA,118,20180714,NA,9384,2
275,"058815f9957648d5ade6e9f8643e5e0a",NA,4.91,NA,714,NA,118,20180714,NA,9384,2
276,"058f0ba7688348b5b95581e513879743",NA,0.37,NA,12,NA,118,20151127,NA,16475,3
277,"058f0ba7688348b5b95581e513879743",NA,0.05,NA,18,NA,118,20151127,NA,16475,3
278,"058f0ba7688348b5b95581e513879743",NA,0.18,NA,36,NA,118,20151127,NA,16475,3
279,"058f0ba7688348b5b95581e513879743",NA,5.36,NA,108,NA,118,20151127,NA,16475,3
280,"058f0ba7688348b5b95581e513879743",NA,3.56,NA,210,NA,118,20151127,NA,16475,3
281,"058f0ba7688348b5b95581e513879743",NA,2.36,NA,300,NA,118,20151127,NA,16475,3
282,"058f0ba7688348b5b95581e513879743",NA,1.07,NA,360,NA,118,20151127,NA,16475,3
283,"058f0ba7688348b5b95581e513879743",NA,4.6,NA,402,NA,118,20151127,NA,16475,3
284,"058f0ba7688348b5b95581e513879743",NA,0.7,NA,468,NA,118,20151127,NA,16475,3
285,"058f0ba7688348b5b95581e513879743",NA,0.23,NA,552,NA,118,20151127,NA,16475,3
286,"05929d20f3c24ffe90b919936b714dc1",NA,5.02,NA,54,NA,118,20161223,NA,9577,1
287,"05929d20f3c24ffe90b919936b714dc1",NA,0.97,NA,228,NA,118,20161223,NA,9577,1
288,"05929d20f3c24ffe90b919936b714dc1",NA,0.17,NA,252,NA,118,20161223,NA,9577,1
289,"05929d20f3c24ffe90b919936b714dc1",NA,4.32,NA,288,NA,118,20161223,NA,9577,1
290,"05929d20f3c24ffe90b919936b714dc1",NA,0.43,NA,336,NA,118,20161223,NA,9577,1
291,"05929d20f3c24ffe90b919936b714dc1",NA,2.47,NA,378,NA,118,20161223,NA,9577,1
292,"05929d20f3c24ffe90b919936b714dc1",NA,1.7,NA,408,NA,118,20161223,NA,9577,1
293,"05929d20f3c24ffe90b919936b714dc1",NA,1.6,NA,420,NA,118,20161223,NA,9577,1
294,"05929d20f3c24ffe90b919936b714dc1",NA,0.5,NA,468,NA,118,20161223,NA,9577,1
295,"05929d20f3c24ffe90b919936b714dc1",NA,3.87,NA,504,NA,118,20161223,NA,9577,1
296,"05929d20f3c24ffe90b919936b714dc1",NA,0.82,NA,600,NA,118,20161223,NA,9577,1
297,"05929d20f3c24ffe90b919936b714dc1",NA,1.32,NA,672,NA,118,20161223,NA,9577,1
298,"05929d20f3c24ffe90b919936b714dc1",NA,0.26,NA,690,NA,118,20161223,NA,9577,1
299,"05cf6d57cbb042e29569cd3ca842ba42",NA,4.32,NA,54,NA,118,20160819,NA,13526,1
300,"05cf6d57cbb042e29569cd3ca842ba42",NA,1.49,NA,108,NA,118,20160819,NA,13526,1
301,"05cf6d57cbb042e29569cd3ca842ba42",NA,2.82,NA,228,NA,118,20160819,NA,13526,1
302,"05cf6d57cbb042e29569cd3ca842ba42",NA,0.98,NA,282,NA,118,20160819,NA,13526,1
303,"05cf6d57cbb042e29569cd3ca842ba42",NA,1.2,NA,402,NA,118,20160819,NA,13526,1
304,"05cf6d57cbb042e29569cd3ca842ba42",NA,2.28,NA,504,NA,118,20160819,NA,13526,1
305,"05cf6d57cbb042e29569cd3ca842ba42",NA,1.38,NA,570,NA,118,20160819,NA,13526,1
306,"05cf6d57cbb042e29569cd3ca842ba42",NA,2.18,NA,594,NA,118,20160819,NA,13526,1
307,"05cf6d57cbb042e29569cd3ca842ba42",NA,1.22,NA,600,NA,118,20160819,NA,13526,1
308,"05f5d803302a40d78b0724c86022c7cc",NA,1.14,NA,30,NA,118,20150816,NA,4388,3
309,"05f5d803302a40d78b0724c86022c7cc",NA,2.59,NA,90,NA,118,20150816,NA,4388,3
310,"05f5d803302a40d78b0724c86022c7cc",NA,4.53,NA,138,NA,118,20150816,NA,4388,3
311,"05f5d803302a40d78b0724c86022c7cc",NA,1.93,NA,180,NA,118,20150816,NA,4388,3
312,"05f5d803302a40d78b0724c86022c7cc",NA,1.44,NA,216,NA,118,20150816,NA,4388,3
313,"05f5d803302a40d78b0724c86022c7cc",NA,0.28,NA,252,NA,118,20150816,NA,4388,3
314,"05f5d803302a40d78b0724c86022c7cc",NA,1.74,NA,288,NA,118,20150816,NA,4388,3
315,"05f5d803302a40d78b0724c86022c7cc",NA,0.19,NA,372,NA,118,20150816,NA,4388,3
316,"05f5d803302a40d78b0724c86022c7cc",NA,1.06,NA,462,NA,118,20150816,NA,4388,3
317,"05f5d803302a40d78b0724c86022c7cc",NA,0.74,NA,474,NA,118,20150816,NA,4388,3
318,"05f5d803302a40d78b0724c86022c7cc",NA,0.76,NA,522,NA,118,20150816,NA,4388,3
319,"05f5d803302a40d78b0724c86022c7cc",NA,2.99,NA,600,NA,118,20150816,NA,4388,3
320,"05f5d803302a40d78b0724c86022c7cc",NA,0.1,NA,630,NA,118,20150816,NA,4388,3
321,"05f5d803302a40d78b0724c86022c7cc",NA,2.15,NA,666,NA,118,20150816,NA,4388,3
322,"05f5d803302a40d78b0724c86022c7cc",NA,5.56,NA,702,NA,118,20150816,NA,4388,3
323,"05f5d803302a40d78b0724c86022c7cc",NA,0.05,NA,714,NA,118,20150816,NA,4388,3
324,"05f7979ead604ba1947685f603023b1e",NA,0.87,NA,210,NA,118,20160610,NA,7084,1
325,"05f7979ead604ba1947685f603023b1e",NA,2.45,NA,216,NA,118,20160610,NA,7084,1
326,"05f7979ead604ba1947685f603023b1e",NA,1.89,NA,312,NA,118,20160610,NA,7084,1
327,"05f7979ead604ba1947685f603023b1e",NA,1.12,NA,420,NA,118,20160610,NA,7084,1
328,"05f7979ead604ba1947685f603023b1e",NA,2.13,NA,522,NA,118,20160610,NA,7084,1
329,"05f7979ead604ba1947685f603023b1e",NA,0.85,NA,582,NA,118,20160610,NA,7084,1
330,"05f7979ead604ba1947685f603023b1e",NA,1.17,NA,588,NA,118,20160610,NA,7084,1
331,"05f7979ead604ba1947685f603023b1e",NA,2.15,NA,618,NA,118,20160610,NA,7084,1
332,"060c0b9181674d03aa181b75353b9422",NA,0.19,NA,60,NA,118,20170910,NA,16832,2
333,"060c0b9181674d03aa181b75353b9422",NA,1.67,NA,120,NA,118,20170910,NA,16832,2
334,"060c0b9181674d03aa181b75353b9422",NA,6.51,NA,288,NA,118,20170910,NA,16832,2
335,"060c0b9181674d03aa181b75353b9422",NA,0.41,NA,372,NA,118,20170910,NA,16832,2
336,"060c0b9181674d03aa181b75353b9422",NA,0.51,NA,396,NA,118,20170910,NA,16832,2
337,"060c0b9181674d03aa181b75353b9422",NA,1.39,NA,414,NA,118,20170910,NA,16832,2
338,"060c0b9181674d03aa181b75353b9422",NA,0.18,NA,666,NA,118,20170910,NA,16832,2
339,"06277465ef3145f28b6e15acb4a948b6",NA,1.2,NA,138,NA,118,20160121,NA,10772,1
340,"06277465ef3145f28b6e15acb4a948b6",NA,1.29,NA,390,NA,118,20160121,NA,10772,1
341,"06277465ef3145f28b6e15acb4a948b6",NA,2.81,NA,414,NA,118,20160121,NA,10772,1
342,"06277465ef3145f28b6e15acb4a948b6",NA,3.75,NA,606,NA,118,20160121,NA,10772,1
343,"06277465ef3145f28b6e15acb4a948b6",NA,2.52,NA,696,NA,118,20160121,NA,10772,1
344,"0637650fd20f4bc2a7b416f44f9383d2",NA,1.66,NA,186,NA,118,20170110,NA,7227,4
345,"0637650fd20f4bc2a7b416f44f9383d2",NA,0.95,NA,270,NA,118,20170110,NA,7227,4
346,"0637650fd20f4bc2a7b416f44f9383d2",NA,6.07,NA,546,NA,118,20170110,NA,7227,4
347,"0637650fd20f4bc2a7b416f44f9383d2",NA,2.19,NA,564,NA,118,20170110,NA,7227,4
348,"0637650fd20f4bc2a7b416f44f9383d2",NA,3.95,NA,582,NA,118,20170110,NA,7227,4
349,"0637650fd20f4bc2a7b416f44f9383d2",NA,1.49,NA,636,NA,118,20170110,NA,7227,4
350,"06b1031271174d8596c1996478f07ede",NA,2.15,NA,60,NA,118,20150809,NA,539,3
351,"06b1031271174d8596c1996478f07ede",NA,2.4,NA,102,NA,118,20150809,NA,539,3
352,"06b1031271174d8596c1996478f07ede",NA,0.25,NA,108,NA,118,20150809,NA,539,3
353,"06b1031271174d8596c1996478f07ede",NA,0.31,NA,150,NA,118,20150809,NA,539,3
354,"06b1031271174d8596c1996478f07ede",NA,1.99,NA,156,NA,118,20150809,NA,539,3
355,"06b1031271174d8596c1996478f07ede",NA,1.61,NA,192,NA,118,20150809,NA,539,3
356,"06b1031271174d8596c1996478f07ede",NA,3.13,NA,216,NA,118,20150809,NA,539,3
357,"06b1031271174d8596c1996478f07ede",NA,2.86,NA,348,NA,118,20150809,NA,539,3
358,"06b1031271174d8596c1996478f07ede",NA,3.15,NA,420,NA,118,20150809,NA,539,3
359,"06b1031271174d8596c1996478f07ede",NA,5.44,NA,450,NA,118,20150809,NA,539,3
360,"06b1031271174d8596c1996478f07ede",NA,2.3,NA,468,NA,118,20150809,NA,539,3
361,"06b1031271174d8596c1996478f07ede",NA,0.4,NA,522,NA,118,20150809,NA,539,3
362,"06b1031271174d8596c1996478f07ede",NA,0.88,NA,570,NA,118,20150809,NA,539,3
363,"06b1031271174d8596c1996478f07ede",NA,8.59,NA,612,NA,118,20150809,NA,539,3
364,"06ca908ab8624ea7af1ed69068b47155",NA,0.48,NA,102,NA,118,20180407,NA,3894,4
365,"06ca908ab8624ea7af1ed69068b47155",NA,3.02,NA,108,NA,118,20180407,NA,3894,4
366,"06ca908ab8624ea7af1ed69068b47155",NA,0.66,NA,138,NA,118,20180407,NA,3894,4
367,"06ca908ab8624ea7af1ed69068b47155",NA,4.06,NA,144,NA,118,20180407,NA,3894,4
368,"06ca908ab8624ea7af1ed69068b47155",NA,1.47,NA,180,NA,118,20180407,NA,3894,4
369,"06ca908ab8624ea7af1ed69068b47155",NA,4.22,NA,216,NA,118,20180407,NA,3894,4
370,"06ca908ab8624ea7af1ed69068b47155",NA,0.14,NA,456,NA,118,20180407,NA,3894,4
371,"06ca908ab8624ea7af1ed69068b47155",NA,0.51,NA,492,NA,118,20180407,NA,3894,4
372,"06ca908ab8624ea7af1ed69068b47155",NA,1.58,NA,516,NA,118,20180407,NA,3894,4
373,"06ca908ab8624ea7af1ed69068b47155",NA,3.61,NA,540,NA,118,20180407,NA,3894,4
374,"06ca908ab8624ea7af1ed69068b47155",NA,0.11,NA,576,NA,118,20180407,NA,3894,4
375,"06ca908ab8624ea7af1ed69068b47155",NA,1.3,NA,594,NA,118,20180407,NA,3894,4
376,"06ca908ab8624ea7af1ed69068b47155",NA,1.17,NA,690,NA,118,20180407,NA,3894,4
377,"06e25a9a59f046de9aba0aa367613681",NA,7.29,NA,348,NA,118,20180201,NA,13137,2
378,"06e25a9a59f046de9aba0aa367613681",NA,0.75,NA,552,NA,118,20180201,NA,13137,2
379,"06ef15a17adf4d7189287d691d3965e4",NA,1.5,NA,60,NA,118,20171123,NA,2354,4
380,"06ef15a17adf4d7189287d691d3965e4",NA,0.53,NA,180,NA,118,20171123,NA,2354,4
381,"06ef15a17adf4d7189287d691d3965e4",NA,0.1,NA,306,NA,118,20171123,NA,2354,4
382,"06ef15a17adf4d7189287d691d3965e4",NA,4.74,NA,402,NA,118,20171123,NA,2354,4
383,"06ef15a17adf4d7189287d691d3965e4",NA,1.61,NA,444,NA,118,20171123,NA,2354,4
384,"06ef15a17adf4d7189287d691d3965e4",NA,1.29,NA,450,NA,118,20171123,NA,2354,4
385,"06ef15a17adf4d7189287d691d3965e4",NA,1.78,NA,546,NA,118,20171123,NA,2354,4
386,"06ef15a17adf4d7189287d691d3965e4",NA,1.7,NA,564,NA,118,20171123,NA,2354,4
387,"06ef15a17adf4d7189287d691d3965e4",NA,2.86,NA,600,NA,118,20171123,NA,2354,4
388,"06ef15a17adf4d7189287d691d3965e4",NA,0.8,NA,630,NA,118,20171123,NA,2354,4
389,"06ef15a17adf4d7189287d691d3965e4",NA,2.32,NA,684,NA,118,20171123,NA,2354,4
390,"06ef15a17adf4d7189287d691d3965e4",NA,1.6,NA,690,NA,118,20171123,NA,2354,4
391,"06f7365ea14649b4a54935bd2fa6f5e3",NA,5.34,NA,84,NA,118,20160626,NA,8878,1
392,"06f7365ea14649b4a54935bd2fa6f5e3",NA,2.78,NA,162,NA,118,20160626,NA,8878,1
393,"06f7365ea14649b4a54935bd2fa6f5e3",NA,0.31,NA,672,NA,118,20160626,NA,8878,1
394,"06f7365ea14649b4a54935bd2fa6f5e3",NA,0.76,NA,684,NA,118,20160626,NA,8878,1
395,"072290a7410e49d3a1e45a89c92c58f3",NA,3.17,NA,42,NA,118,20180118,NA,9409,2
396,"072290a7410e49d3a1e45a89c92c58f3",NA,1.41,NA,174,NA,118,20180118,NA,9409,2
397,"072290a7410e49d3a1e45a89c92c58f3",NA,3.58,NA,342,NA,118,20180118,NA,9409,2
398,"072290a7410e49d3a1e45a89c92c58f3",NA,1.04,NA,360,NA,118,20180118,NA,9409,2
399,"072290a7410e49d3a1e45a89c92c58f3",NA,1.12,NA,372,NA,118,20180118,NA,9409,2
400,"072290a7410e49d3a1e45a89c92c58f3",NA,0.32,NA,522,NA,118,20180118,NA,9409,2
401,"072290a7410e49d3a1e45a89c92c58f3",NA,1.54,NA,618,NA,118,20180118,NA,9409,2
402,"072290a7410e49d3a1e45a89c92c58f3",NA,2.65,NA,642,NA,118,20180118,NA,9409,2
403,"0726974d41e5448ebdbb441f00df925f",NA,4.83,NA,18,NA,118,20180104,NA,9841,2
404,"0726974d41e5448ebdbb441f00df925f",NA,2.16,NA,48,NA,118,20180104,NA,9841,2
405,"0726974d41e5448ebdbb441f00df925f",NA,8.95,NA,72,NA,118,20180104,NA,9841,2
406,"0726974d41e5448ebdbb441f00df925f",NA,4.14,NA,174,NA,118,20180104,NA,9841,2
407,"0726974d41e5448ebdbb441f00df925f",NA,0.77,NA,468,NA,118,20180104,NA,9841,2
408,"0726974d41e5448ebdbb441f00df925f",NA,1.01,NA,528,NA,118,20180104,NA,9841,2
409,"0726974d41e5448ebdbb441f00df925f",NA,0.57,NA,708,NA,118,20180104,NA,9841,2
410,"075388d9edb74c879d4ab4e4589eac60",NA,0.64,NA,36,NA,118,20180128,NA,15298,2
411,"075388d9edb74c879d4ab4e4589eac60",NA,0.85,NA,324,NA,118,20180128,NA,15298,2
412,"075388d9edb74c879d4ab4e4589eac60",NA,1.77,NA,618,NA,118,20180128,NA,15298,2
413,"07c0543d781742cb94db14afb1420e2a",NA,4.45,NA,96,NA,118,20160420,NA,3979,1
414,"07c0543d781742cb94db14afb1420e2a",NA,4.56,NA,288,NA,118,20160420,NA,3979,1
415,"07c0543d781742cb94db14afb1420e2a",NA,2.66,NA,516,NA,118,20160420,NA,3979,1
416,"07c0543d781742cb94db14afb1420e2a",NA,3.08,NA,672,NA,118,20160420,NA,3979,1
417,"07d5af069ead41e9994707b6caf0312a",NA,6.55,NA,6,NA,118,20151230,NA,10294,3
418,"07d5af069ead41e9994707b6caf0312a",NA,0.57,NA,42,NA,118,20151230,NA,10294,3
419,"07d5af069ead41e9994707b6caf0312a",NA,0.48,NA,198,NA,118,20151230,NA,10294,3
420,"07d5af069ead41e9994707b6caf0312a",NA,1.81,NA,312,NA,118,20151230,NA,10294,3
421,"07d5af069ead41e9994707b6caf0312a",NA,1.56,NA,360,NA,118,20151230,NA,10294,3
422,"07d5af069ead41e9994707b6caf0312a",NA,1.37,NA,384,NA,118,20151230,NA,10294,3
423,"07d5af069ead41e9994707b6caf0312a",NA,0.45,NA,456,NA,118,20151230,NA,10294,3
424,"07d5af069ead41e9994707b6caf0312a",NA,1.09,NA,462,NA,118,20151230,NA,10294,3
425,"07d5af069ead41e9994707b6caf0312a",NA,1.07,NA,594,NA,118,20151230,NA,10294,3
426,"07d8e818a7d34429aae9d19958913a58",NA,0.65,NA,30,NA,118,20161127,NA,16500,1
427,"07d8e818a7d34429aae9d19958913a58",NA,3.61,NA,36,NA,118,20161127,NA,16500,1
428,"07d8e818a7d34429aae9d19958913a58",NA,0.17,NA,42,NA,118,20161127,NA,16500,1
429,"07d8e818a7d34429aae9d19958913a58",NA,0.28,NA,66,NA,118,20161127,NA,16500,1
430,"07d8e818a7d34429aae9d19958913a58",NA,0.39,NA,90,NA,118,20161127,NA,16500,1
431,"07d8e818a7d34429aae9d19958913a58",NA,1.64,NA,168,NA,118,20161127,NA,16500,1
432,"07d8e818a7d34429aae9d19958913a58",NA,0.2,NA,174,NA,118,20161127,NA,16500,1
433,"07d8e818a7d34429aae9d19958913a58",NA,2.25,NA,186,NA,118,20161127,NA,16500,1
434,"07d8e818a7d34429aae9d19958913a58",NA,0.26,NA,210,NA,118,20161127,NA,16500,1
435,"07d8e818a7d34429aae9d19958913a58",NA,0.65,NA,228,NA,118,20161127,NA,16500,1
436,"07d8e818a7d34429aae9d19958913a58",NA,2.02,NA,252,NA,118,20161127,NA,16500,1
437,"07d8e818a7d34429aae9d19958913a58",NA,1.61,NA,318,NA,118,20161127,NA,16500,1
438,"07d8e818a7d34429aae9d19958913a58",NA,0.49,NA,336,NA,118,20161127,NA,16500,1
439,"07d8e818a7d34429aae9d19958913a58",NA,2.59,NA,390,NA,118,20161127,NA,16500,1
440,"07d8e818a7d34429aae9d19958913a58",NA,0.05,NA,402,NA,118,20161127,NA,16500,1
441,"07d8e818a7d34429aae9d19958913a58",NA,0.16,NA,594,NA,118,20161127,NA,16500,1
442,"07d8e818a7d34429aae9d19958913a58",NA,5.51,NA,636,NA,118,20161127,NA,16500,1
443,"080ee808af4d416ab7c598b3bf2855ba",NA,0.76,NA,216,NA,118,20180206,NA,14437,2
444,"080ee808af4d416ab7c598b3bf2855ba",NA,1.09,NA,270,NA,118,20180206,NA,14437,2
445,"080ee808af4d416ab7c598b3bf2855ba",NA,0.69,NA,288,NA,118,20180206,NA,14437,2
446,"080ee808af4d416ab7c598b3bf2855ba",NA,2.4,NA,564,NA,118,20180206,NA,14437,2
447,"080ee808af4d416ab7c598b3bf2855ba",NA,1,NA,618,NA,118,20180206,NA,14437,2
448,"085efb39e80140f08b90e0d77299958b",NA,0.14,NA,48,NA,118,20160119,NA,13511,1
449,"085efb39e80140f08b90e0d77299958b",NA,1.9,NA,54,NA,118,20160119,NA,13511,1
450,"085efb39e80140f08b90e0d77299958b",NA,0.8,NA,60,NA,118,20160119,NA,13511,1
451,"085efb39e80140f08b90e0d77299958b",NA,0.31,NA,108,NA,118,20160119,NA,13511,1
452,"085efb39e80140f08b90e0d77299958b",NA,4.01,NA,144,NA,118,20160119,NA,13511,1
453,"085efb39e80140f08b90e0d77299958b",NA,3.86,NA,306,NA,118,20160119,NA,13511,1
454,"085efb39e80140f08b90e0d77299958b",NA,2.32,NA,324,NA,118,20160119,NA,13511,1
455,"085efb39e80140f08b90e0d77299958b",NA,3.24,NA,354,NA,118,20160119,NA,13511,1
456,"085efb39e80140f08b90e0d77299958b",NA,0.31,NA,384,NA,118,20160119,NA,13511,1
457,"085efb39e80140f08b90e0d77299958b",NA,2.49,NA,426,NA,118,20160119,NA,13511,1
458,"085efb39e80140f08b90e0d77299958b",NA,2.41,NA,432,NA,118,20160119,NA,13511,1
459,"085efb39e80140f08b90e0d77299958b",NA,0.1,NA,480,NA,118,20160119,NA,13511,1
460,"085efb39e80140f08b90e0d77299958b",NA,2.64,NA,486,NA,118,20160119,NA,13511,1
461,"085efb39e80140f08b90e0d77299958b",NA,1.02,NA,558,NA,118,20160119,NA,13511,1
462,"085efb39e80140f08b90e0d77299958b",NA,0.33,NA,594,NA,118,20160119,NA,13511,1
463,"085efb39e80140f08b90e0d77299958b",NA,0.05,NA,648,NA,118,20160119,NA,13511,1
464,"085efb39e80140f08b90e0d77299958b",NA,0.75,NA,702,NA,118,20160119,NA,13511,1
465,"087339125d104a39bdf4e6e18be64ece",NA,0.91,NA,294,NA,118,20170906,NA,1104,4
466,"087339125d104a39bdf4e6e18be64ece",NA,2.29,NA,534,NA,118,20170906,NA,1104,4
467,"087339125d104a39bdf4e6e18be64ece",NA,0.79,NA,714,NA,118,20170906,NA,1104,4
468,"08a06986ff2d45079b0b8a9322a570bf",NA,0.31,NA,288,NA,118,20180215,NA,1272,4
469,"08c2d078295b42618969ee039f6156ff",NA,0.05,NA,48,NA,118,20180403,NA,15941,2
470,"08c2d078295b42618969ee039f6156ff",NA,0.68,NA,84,NA,118,20180403,NA,15941,2
471,"08c2d078295b42618969ee039f6156ff",NA,1.98,NA,348,NA,118,20180403,NA,15941,2
472,"08c2d078295b42618969ee039f6156ff",NA,0.95,NA,462,NA,118,20180403,NA,15941,2
473,"08c2d078295b42618969ee039f6156ff",NA,0.98,NA,594,NA,118,20180403,NA,15941,2
474,"08c3111fd2a14bcdabcedbabde4ec93a",NA,0.05,NA,60,NA,118,20170925,NA,3155,4
475,"08c3111fd2a14bcdabcedbabde4ec93a",NA,6.95,NA,312,NA,118,20170925,NA,3155,4
476,"08c3111fd2a14bcdabcedbabde4ec93a",NA,5.81,NA,378,NA,118,20170925,NA,3155,4
477,"08c3111fd2a14bcdabcedbabde4ec93a",NA,1.13,NA,516,NA,118,20170925,NA,3155,4
478,"08c3111fd2a14bcdabcedbabde4ec93a",NA,0.19,NA,708,NA,118,20170925,NA,3155,4
479,"08c7da2729124558865ab2aa17692fba",NA,3.04,NA,78,NA,118,20160407,NA,5835,1
480,"08c7da2729124558865ab2aa17692fba",NA,2.09,NA,84,NA,118,20160407,NA,5835,1
481,"08c7da2729124558865ab2aa17692fba",NA,3.62,NA,90,NA,118,20160407,NA,5835,1
482,"08c7da2729124558865ab2aa17692fba",NA,3.9,NA,144,NA,118,20160407,NA,5835,1
483,"08c7da2729124558865ab2aa17692fba",NA,1.39,NA,318,NA,118,20160407,NA,5835,1
484,"08c7da2729124558865ab2aa17692fba",NA,4.34,NA,414,NA,118,20160407,NA,5835,1
485,"08c7da2729124558865ab2aa17692fba",NA,1.08,NA,534,NA,118,20160407,NA,5835,1
486,"08c7da2729124558865ab2aa17692fba",NA,2.03,NA,540,NA,118,20160407,NA,5835,1
487,"08c7da2729124558865ab2aa17692fba",NA,1.19,NA,600,NA,118,20160407,NA,5835,1
488,"08f478cb589a4dcb882a079b1ccffc20",NA,0.07,NA,216,NA,118,20161222,NA,16640,1
489,"08f478cb589a4dcb882a079b1ccffc20",NA,3.93,NA,270,NA,118,20161222,NA,16640,1
490,"08f478cb589a4dcb882a079b1ccffc20",NA,2.77,NA,360,NA,118,20161222,NA,16640,1
491,"08f478cb589a4dcb882a079b1ccffc20",NA,1.51,NA,366,NA,118,20161222,NA,16640,1
492,"08f478cb589a4dcb882a079b1ccffc20",NA,0.37,NA,372,NA,118,20161222,NA,16640,1
493,"08f478cb589a4dcb882a079b1ccffc20",NA,0.24,NA,384,NA,118,20161222,NA,16640,1
494,"08f478cb589a4dcb882a079b1ccffc20",NA,0.87,NA,408,NA,118,20161222,NA,16640,1
495,"08f478cb589a4dcb882a079b1ccffc20",NA,0.5,NA,420,NA,118,20161222,NA,16640,1
496,"08f478cb589a4dcb882a079b1ccffc20",NA,0.05,NA,438,NA,118,20161222,NA,16640,1
497,"08f478cb589a4dcb882a079b1ccffc20",NA,0.58,NA,510,NA,118,20161222,NA,16640,1
498,"08f478cb589a4dcb882a079b1ccffc20",NA,6.19,NA,528,NA,118,20161222,NA,16640,1
499,"08f9f15c18064a80b9ee82256bafd697",NA,0.19,NA,138,NA,118,20150801,NA,10752,3
500,"08f9f15c18064a80b9ee82256bafd697",NA,8.35,NA,252,NA,118,20150801,NA,10752,3
501,"08f9f15c18064a80b9ee82256bafd697",NA,0.09,NA,270,NA,118,20150801,NA,10752,3
502,"08f9f15c18064a80b9ee82256bafd697",NA,4.76,NA,342,NA,118,20150801,NA,10752,3
503,"08f9f15c18064a80b9ee82256bafd697",NA,0.74,NA,444,NA,118,20150801,NA,10752,3
504,"08f9f15c18064a80b9ee82256bafd697",NA,0.57,NA,468,NA,118,20150801,NA,10752,3
505,"08f9f15c18064a80b9ee82256bafd697",NA,0.72,NA,636,NA,118,20150801,NA,10752,3
506,"08f9f15c18064a80b9ee82256bafd697",NA,1.99,NA,660,NA,118,20150801,NA,10752,3
507,"08fee0daaf174feb9944aecc99461d2f",NA,3.08,NA,234,NA,118,20170929,NA,10848,2
508,"08fee0daaf174feb9944aecc99461d2f",NA,1.18,NA,408,NA,118,20170929,NA,10848,2
509,"08fee0daaf174feb9944aecc99461d2f",NA,1.85,NA,546,NA,118,20170929,NA,10848,2
510,"08fee0daaf174feb9944aecc99461d2f",NA,1.83,NA,690,NA,118,20170929,NA,10848,2
511,"0903e02ddbb7438f8de18081d1595a34",NA,0.21,NA,36,NA,118,20180123,NA,1517,4
512,"0903e02ddbb7438f8de18081d1595a34",NA,0.21,NA,210,NA,118,20180123,NA,1517,4
513,"0903e02ddbb7438f8de18081d1595a34",NA,7.95,NA,282,NA,118,20180123,NA,1517,4
514,"0903e02ddbb7438f8de18081d1595a34",NA,1.43,NA,288,NA,118,20180123,NA,1517,4
515,"0903e02ddbb7438f8de18081d1595a34",NA,0.63,NA,300,NA,118,20180123,NA,1517,4
516,"0903e02ddbb7438f8de18081d1595a34",NA,0.05,NA,366,NA,118,20180123,NA,1517,4
517,"0903e02ddbb7438f8de18081d1595a34",NA,1.19,NA,462,NA,118,20180123,NA,1517,4
518,"0903e02ddbb7438f8de18081d1595a34",NA,0.25,NA,534,NA,118,20180123,NA,1517,4
519,"0903e02ddbb7438f8de18081d1595a34",NA,1.29,NA,564,NA,118,20180123,NA,1517,4
520,"0903e02ddbb7438f8de18081d1595a34",NA,0.37,NA,582,NA,118,20180123,NA,1517,4
521,"0903e02ddbb7438f8de18081d1595a34",NA,0.94,NA,678,NA,118,20180123,NA,1517,4
522,"0914283b4a2948d18d7978e28f10ef1f",NA,0.36,NA,54,NA,118,20180719,NA,5641,4
523,"0914283b4a2948d18d7978e28f10ef1f",NA,0.98,NA,144,NA,118,20180719,NA,5641,4
524,"0914283b4a2948d18d7978e28f10ef1f",NA,1.34,NA,354,NA,118,20180719,NA,5641,4
